8/8/8/5P2/5P2/8/2QK1P2/k7 w - -,e4e5 a7e7 e5f6 e7a7 f6g5 c5b5 d1b1 b5c6 a1a4 c6d5
8/3k3p/PR2pp2/6p1/3K4/7P/5rP1/8 w - -,
r5k1/pp2qp2/n3p1p1/1Npp3p/3Pn2b/2P1PN2/PP2QPP1/2R2RK1 w - -,f3h4 e7h4 c3c4 a8d8 f1d1 g8g7 c4d5 e6d5 d4c5 a6c5
rn1qr1k1/pp3ppp/3b1p2/2pP3b/2P5/5N1P/PP2BPP1/R1BQR1K1 w - -,f3h4 h5g6 g2g3 b8d7 c1d2 g6e4 e2f3 e4f3 d1f3 d7e5
rn2kb1r/ppp2pp1/4pn2/7p/3P4/7q/PPP1BP1N/RNBQ1RK1 w kq -,d1d3 h3h4 b1d2 b8c6 d2f3 h4h3 c2c3 f8d6 f3e5 h3d3
8/2B5/4bk2/8/6p1/1p4P1/2K2P2/8 w - -,
8/2B5/5k2/8/2b3p1/1p4P1/1K3P2/8 w - -,
8/r7/P7/5Kp1/2pk2Pp/3p3P/8/R2R4 w - -,a1a4 d4c5 f5g5 c5b5 a4a3 b5b6 a3c3 a7c7 c3c4 c7c4
r4rk1/pp3bpp/1b1q4/3n1p2/QP2pN2/4P1P1/1B3PBP/R2R2K1 w - -,g2f1 a8c8 b4b5 g7g5 f4d5 f7d5 b2a3 d6e5 a3f8 g8f8
rnb1k1nr/ppp2ppp/8/q7/2PPpP2/2P5/P5PP/R1BQKBNR w KQkq -,d1b3 g8f6 g1e2 e8h8 b3a3 a5a3 c1a3 f8e8 d4d5 e4e3
2kr1b1r/pppq1ppp/8/3bn3/3P4/1B6/PPP2PPP/R1BQ1RK1 w - -,d4e5 f8e7 d1d4 b7b6 c1e3 d7e6 d4a4 c8b7 a1d1 d5b3
r2q1rk1/pb1pb1pp/np2p3/2p2p2/1PPPn3/P1NQ1NP1/4PPBP/R1B2RK1 w - -,f3d2 d7d5 c4d5 e4c3 d5d6 b7g2 d6e7 d8e7 g1g2 e7b7
r1b2rk1/pp3ppp/4p3/2npP3/8/qPPB4/P2N1PPP/R2QR1K1 w - -,d3c2 c5d7 d2f3 f7f5 e5f6 d7f6 d1d2 c8d7 h2h3 a8c8
rnbqk2r/pp3pbp/3p2p1/2pPp2n/2P1P3/2NB4/PP2NPPP/R1BQK2R w KQkq -,c1e3 e8h8 d1d2 d8e7 f2f3 b8d7 g2g4 h5f4 e2f4 e5f4
8/r7/P7/6K1/3k2Pp/2pp3P/8/R2R4 w - -,a1a4 d4e3 a4c4 e3e2 c4c3 e2d1 c3d3 d1c2 d3a3 c2b2
5QR1/7k/5bp1/2p4p/5q2/8/5K2/5B2 w - -,f2g1 f4e3 g1h1 e3e4 h1h2 f6e5 h2g1 e5d4 g1h2 e4e5
8/2B5/5k2/8/6p1/1p1b2P1/5P2/1K6 w - -,
8/2p1k1pp/R7/1p2P3/1PrBn3/8/4K1PP/8 w - -,e2d3 e4g5 g2g3 g5e6 d4c3 c7c5 a6a7 e7e8 a7a6 e8f7
r4rk1/p1pqbppp/2p2n2/8/4P3/2NP4/PPP3PP/R1BQ1RK1 w - -,d1f3 f6g4 h2h3 g4e5 f3f5 e7c5 g1h1 f7f6 c1d2 a7a5
rnbq1rk1/ppp3bp/5np1/4p3/4P3/2N5/PPP1BPP1/R1BQK1NR w KQ -,e2c4 g8h8 d1d8 f8d8 g1f3 b8c6 c1e3 h7h5 f3g5 d8f8
rn2kbnr/pp1b1ppp/4p3/3p4/3p1B2/1PP1PN2/1P3PPP/RN2KB1R w KQkq -,e3d4 f7f6 h2h4 a7a6 h4h5 g8e7 b1a3 e7c8 a3b5 d7b5
8/r7/P7/8/3k1KPp/2p4P/3p4/R2R4 w - -,
rn2kb1r/ppp2pp1/4pn2/7p/3P3q/3Q4/PPP1BP1N/RNB2RK1 w kq -,b1d2 b8c6 d2f3 h4h3 f1d1 f8d6 e2f1 d6h2 f3h2 h3d3
8/P6R/3kpp2/6p1/r2K4/7P/6P1/8 w - -,
3r1q2/pp3p1k/3p4/4p1Q1/1b1nP3/3P1N1P/PPP2PP1/R4RK1 w - -,g5h5 h7g8 h5g5 g8h8 f3d4 e5d4 a2a3 b4c5 e4e5 d6d5
8/P6R/3kpp2/6p1/8/r3K2P/6P1/8 w - -,
rn1qr1k1/pp3ppp/3b1p2/2pP4/2P5/5b1P/PP2BPP1/R1BQR1K1 w - -,e2f3 e8e1 d1e1 b8d7 c1d2 d8b6 e1b1 g7g6 b1c2 d6e5
8/r7/P7/8/R4KPp/2pk3P/3p4/3R4 w - -,
