r7/P7/6p1/6P1/4k3/R7/4K3/8 w - -,
r3kbnr/ppp1qp1p/2n3p1/2Pp4/3P4/5P2/PP2BP1P/RNBQK2R w KQkq -,b1c3 e7h4 e2b5 g8e7 c1e3 f8g7 d1a4 e8h8 e1a1 c6d8
4r1k1/5p2/p3q1p1/P1p1r3/1p1p4/1P1P1PPp/1R2P1KP/3QR3 w - -,g2h1 e5e3 h1g1 g8g7 b2d2 g6g5 d1c1 e6d5 c1d1 d5e5
3K4/5P2/4k3/8/5R2/4r3/8/8 w - -,g2h1 e5e3 h1g1 g8g7 b2d2 g6g5 d1c1 e6d5 c1d1 d5e5
1rb2rk1/4bppn/p1pp4/q3p1PQ/4P2P/4B3/PPP3B1/R2N1RK1 w - -,
r1bqk2r/p1pnpp1p/1p1p1npb/8/3PP3/2N2P2/PPPQ2PP/R3KBNR w KQkq -,d2f2 c7c5 h2h4 b6b5 f1b5 a8b8 h4h5 d8a5 b5d7 f6d7
3r2k1/7p/4q1p1/1p3p2/1P2B3/6P1/5PKP/4Q3 w - -,g2h3 e6e4 e1c3 f5f4 f2f3 e4d5 g3g4 g6g5 c3a3 d5d3
4RR2/1p1rn2r/p2k3p/5P1P/2P5/PP3KP1/8/8 w - -,f3e4 d6c5 f5f6 d7d4 e4e5 e7c6 e5f5 h7d7 g3g4 a6a5
2r2rk1/3b3p/p2p1n2/1p1P1p2/P1nB4/1RN2PN1/1P4PP/5BK1 w - -,f1c4 c8c4 d4f6 f8f6 a4b5 a6b5 c3b5 d7b5 b3b5 c4c5
2b3k1/7p/pp2p1p1/2p1P3/2P1N3/1P5P/P4KP1/8 w - -,e4f6 g8g7 h3h4 h7h6 g2g3 g7f8 f2e2 f8g7 e2d3 g6g5
8/5p2/4p2k/7p/7P/6RK/r4P2/8 w - -,g3f3 h6g7 f3g3 g7f8 g3f3 f8e7 h3g3 a2a8 f3b3 a8g8
4r1k1/5p2/p3q1p1/P1p5/1p1p4/1P1PrPPp/1R2P2P/3QR1K1 w - -,g1f2 g6g5 e1g1 g5g4 b2d2 e6f5 f3f4 f5d5 d2a2 d5b7
r1bq1rk1/ppp1ppbp/2n2np1/3p2N1/2B1P3/2NP3P/PPP2PP1/R1BQK2R w KQ -,c3d5 c6a5 d5e3 a5c4 e3c4 b7b5 c4e3 a7a5 e1h1 a5a4
r6r/pp1k1ppp/4p2b/3pq3/8/1N1Q4/P4RPP/1R5K w - -,b3c5 d7d8 f2f7 a7a6 d3a3 h6g5 c5d3 e5c7 f7c7 d8c7
1b6/3k3p/1P3p2/5p2/2K5/5P1P/8/6B1 w - -,c4b5 b8d6 g1f2 d6b8 b5c5 b8f4 c5d5 h7h6 f2d4 f4g5
r2qkb1r/ppp2pp1/2p2n2/4p2p/4P3/2N2P1P/PPPP1P2/R1BQK2R w KQkq -,h3h4 f8e7 d2d3 f6d7 f3f4 e7h4 d3d4 e5f4 c1f4 d8f6
5bk1/1bQ2p2/1p4p1/p1q4p/P1p5/2P3P1/4P2P/5RK1 w - -,c7c5 f8c5 f1f2 b7c6 g1f1 c5f2 f1f2 c6a4 f2e3 a4c6
4r1k1/5p2/p3q3/P1p3p1/1p1p4/1P1PrPPp/1R2PK1P/3QR3 w - -,b2d2 g5g4 e1g1 e6f5 g1f1 f5e5 f1h1 c5c4 b3c4 b4b3
rnbqkb1r/pp2pp2/2p2np1/7p/2B5/5NN1/PPPP1PPP/R1BQK2R w KQkq -,e1h1 h5h4 g3e2 b7b5 c4b3 c6c5 c2c4 b5c4 b3c4 b8c6
8/7p/6p1/p1k2p2/P4P2/2K3P1/7P/8 w - -,
2b2rk1/2p3p1/2p3qp/2Np4/1P1Npp2/3P3P/2P1QKP1/B7 w - -,f2e1 f4f3 g2f3 e4f3 d4f3 g6g3 e1d2 g3f3 e2f3 f8f3
r7/p1kp1N1p/1pp5/4P1B1/1nPP3P/8/PP4P1/3R2K1 w - -,g5f4 c7b7 a2a3 a8f8 f7d6 b7c7 f4h6 f8g8 a3b4 c6c5
r3kbnr/ppp2p1p/2n3p1/2Pp4/3P3q/2N2P2/PP2BP1P/R1BQK2R w KQkq -,e2b5 g8e7 d1a4 f8g7 c1e3 e8h8 e1a1 a7a6 b5c6 e7c6
r3rR2/4P2k/6pB/ppp1p2p/4P3/3P3P/PP4P1/5RK1 w - -,e2b5 g8e7 d1a4 f8g7 c1e3 e8h8 e1a1 a7a6 b5c6 e7c6
1rb2rk1/4bp1n/p1pp2p1/q3p1P1/4P2P/4B3/PPP1Q1B1/R2N1RK1 w - -,g2f3 g8g7 f1f2 a5d8 f2g2 f8h8 b2b3 h7f8 e2f2 f8e6
2rq2k1/1p2bp2/p2p2p1/3Pn2r/2PN3p/4B3/PP2Q1PP/2R2RK1 w - -,a2a4 h4h3 g2g3 d8d7 a4a5 c8e8 g1h1 e5g4 e3f4 e7g5
r2k4/pp1n4/4q3/8/2P5/1P4Q1/P1B3KP/3R4 w - -,d1e1 e6h6 c2f5 h6f8 g3d3 f8g7 g2h1 a8c8 e1d1 c8c7
r2q1rk1/1p1bppbp/p1np1np1/1Bp5/2P1PP2/1P1P4/PB2N1PP/RN1Q1RK1 w - -,b5c6 d7c6 d1c2 b7b5 b1d2 e7e6 a1e1 b5b4 d3d4 c5d4
2kr4/p1p2prp/3p1p2/2p2P2/8/2P5/PP1N1PPP/R3R1K1 w - -,d2e4 h7h5 f2f3 h5h4 a1d1 g7g8 c3c4 g8e8 e4c3 e8e5
1rnq1rk1/6pp/3p4/1p1N1pb1/4Pp2/8/PPN3PP/R2Q1RK1 w - -,c2d4 d8e8 d5c7 e8e5 c7e6 g5f6 d1b3 f8e8 e6c7 g8h8
rn1q1rk1/p4ppp/2p1b3/1p1nN3/P1pP4/2B5/1P2BPPP/R2Q1RK1 w - -,d1c2 d8d6 e2f3 b8d7 f1e1 a7a6 h2h3 h7h6 c3a5 a8c8
1r1qbrk1/7p/1p2p3/3Pbn2/p4P2/P4R2/1P1Q1BB1/2R3K1 w - -,c1d1 e5g7 d5e6 d8f6 f3d3 g8h8 d1e1 b8c8 g1h2 c8c4
8/3k3p/1P3p2/2K2p2/5b2/5P1P/8/6B1 w - -,g1d4 f4g5 c5d5 g5h4 d4e3 h4g3 f3f4 g3e1 d5c5 e1g3
r3k2r/p2q1pbn/1np1p1p1/1p1p2Bp/3PPQ1P/2NB1P2/PPP2P2/1K1R3R w kq -,c3e2 h7g5 h4g5 a7a5 f4g3 b5b4 e4e5 a5a4 f3f4 b6c4
1n1krr2/2q1b1p1/p2p2Pp/3Q4/BB6/8/PPP2P1P/2KR4 w - -,b4a5 e7g5 c1b1 g5f4 a5c7 d8c7 a4e8 f8e8 d5c4 c7b7
rn1q1rk1/p4ppp/4b3/1p1nN3/2pP4/2B5/1P2BPPP/R2Q1RK1 w - -,d1e1 f7f6 e5g4 b8c6 e2f3 d8d7 g4e3 a8b8 e1d1 f8d8
5r1k/1pp2pp1/7p/n2pN3/3P4/P1PB2qb/2Q3P1/5RK1 w - -,e5f7 f8f7 f1f7 h8g8 f7f3 g3g2 c2g2 h3g2 g1g2 g7g6
6k1/p4p2/6pp/4b3/N7/8/PP3qPP/1Q5K w - -,b2b4 f2f4 b1g1 f4b4 a4c5 b4d2 g1b1 d2f4 b1g1 e5c7
1rb2r2/4bpkn/p1pp2p1/q3p1P1/4P2P/4BB2/PPP1Q3/R2N1RK1 w - -,
8/7p/6p1/p2k1p2/P4P2/2K3PP/8/8 w - -,
8/r5kp/4p1p1/5p2/6PP/1R6/5PK1/8 w - -,g4g5 g7f7 b3b6 f7e7 g2g3 a7d7 g3g2 d7c7 g2g3 c7a7
r3kb1r/ppp1np1p/2n3p1/1BPp4/3P3q/2N2P2/PP3P1P/R1BQK2R w KQkq -,d1a4 f8g7 c1e3 e8h8 e1a1 f8b8 c1b1 a7a6 b5c6 b7c6
r1bq1rk1/ppp1ppbp/3p1np1/n5N1/2B1P3/2NP3P/PPP2PP1/R1BQK2R w KQ -,c4b3 h7h6 g5f3 a7a6 e1h1 c7c5 a2a3 a5b3 c2b3 a6a5
r3kb1r/q2n1ppp/2pPp3/pb2P3/NpN5/1Pp3P1/P4PBP/R2Q1RK1 w kq -,f1e1 b5a4 b3a4 a7c5 d1e2 g7g6 g2e4 f8g7 e4c2 e8h8
r2qr3/5kp1/p6p/1ppppP2/1P2Rn1N/1QnP3P/P4PP1/R5K1 w - -,a1e1 c3e4 e1e4 c5c4 d3c4 d5e4 c4b5 d8d5 b5a6 d5b3
r2q1rk1/1p3pbp/p1np2p1/3P4/8/3QB2P/PPP1NnP1/R4RK1 w - -,e3f2 c6e5 d3b3 f8e8 e2d4 d8c7 f1e1 a8c8 a1d1 h7h5
r2r2k1/pp3pBp/5Qp1/q7/6b1/3B4/PPP2P1P/R2K4 w - -,f2f3 g4f3 f6f3 g8g7 f3f4 a8c8 d1e2 a5c7 f4c7 c8c7
r4k2/ppqn4/2pbQnrp/6p1/P2B4/2N4P/1PP2PP1/3RR1K1 w - -,e6f5 f8f7 d4f6 d7f6 f5e6 f7g7 e6d6 c7d6 d1d6 g7f7
2r2rk1/1bqp1ppp/p3p3/1p4Pn/1bnNP2P/2N1BP2/PPPQB3/1K1R2R1 w - -,e2c4 b5c4 d4e2 d7d5 d2c1 f8d8 e4d5 b7d5 c3d5 e6d5
