rnb1k2r/pppp1ppp/8/2b1p3/5q2/6K1/PPPP2PP/RNBQ1BNR w kq -,d2d4 c5d4 f2g3 h7h5 h2h3 d4b2 f1d3 e4a4 g1f3 b2a1,Mate
rnb1kb1r/pp1ppp1p/5np1/8/1qNP1B2/5N2/P1P2PPP/R2QKB1R w KQkq -,c2c3 b4c3 f4d2 c3a1 d1a1 f8g7 h2h4 e8h8 h4h5 f6h5,684
rn1q1rk1/pp3p1p/2p2np1/5p2/PbBP4/2N1P3/1PQ2PPP/R1B1K2R w KQ -,e1h1 b8d7 c1d2 a8c8 c4a2 c6c5 f1d1 d8e7 d4c5 f8d8,22
2rq1r1k/pp5p/1b1p4/3p4/4P3/3B1P2/Pn2NP1P/6RK w - -,d3b5 d8f6 f3f4 d5e4 a2a4 f6h4 a4a5 b6a5 e2g3 h4f4,-2115
rnbqk2r/ppp1nppp/8/4P3/3pP3/2N5/PPP2PPP/R1BQKB1R w KQkq -,c3b5 b8c6 c2c3 d4c3 d1d8 e8d8 b5c3 c6e5 c1e3 c8d7,311
r2qkbnr/pp2pppp/8/5b2/1n6/2N2N2/PPPP1PPP/R1BQKB1R w KQkq -,f1b5 f5d7 b5c4 e7e6 e1h1 g8f6 d2d4 f8e7 f1e1 a8c8,263
rnb1k1nr/pppp2pp/3b4/8/2N1q3/8/PPP2PPP/RNBQKB1R w KQkq -,f1e2 d6c5 e1h1 g8f6 b1c3 e4e6 c4e3 c5e3 c1e3 d7d6,340
1rb1nrk1/pp1p1p2/6p1/3NP2Q/R2p4/8/1qP2PPP/5RK1 w - -,f1e2 d6c5 e1h1 g8f6 b1c3 e4e6 c4e3 c5e3 c1e3 d7d6,Mate
1rb1nr1k/pp1p4/6Q1/3NPp2/R2p4/8/1qP2PPP/5RK1 w - -,f1e2 d6c5 e1h1 g8f6 b1c3 e4e6 c4e3 c5e3 c1e3 d7d6,Mate
r2qk2r/ppp2ppp/2nbbn2/1B1p4/8/1P3N2/PBPPQPPP/RN2K2R w KQkq -,e1h1 e8h8 b5c6 b7c6 b1c3 c6c5 d2d4 c5d4 f3d4 e6d7,-80
