8/6R1/1pP2N2/1P1b4/3P1kp1/8/2r5/6K1 b - -,
r2q1rk1/pbpn1ppp/1p1bp3/8/2PPp3/1P2P3/PB1N1PPP/R2QNRK1 b - -,d8g5 d1e2 g5h6 f2f4 e4f3 e1f3 f7f5 f1e1 a7a5 a1d1
4r1k1/rbp3pp/1p1pp1q1/p4p2/P1PPnB2/2P1PB1P/2Q2PP1/R1R3K1 b - -,h7h6 a1b1 e6e5 f4h2 b7c6 c2e2 g6f7 b1a1 a7a8 f3h5
1n6/2p5/1p3k1p/p5p1/3PR3/7P/2K5/8 b - -,b8c6 c2c3 c6e7 c3c4 c7c6 e4e1 e7d5 e1e8 h6h5 e8h8
8/2q2kp1/7p/5P2/4R1PP/5B1K/5P2/8 b - -,c7b6 e4e3 b6d4 h3g3 d4d6 g3g2 d6f6 h4h5 f6d6 e3e2
r3qrk1/pbn1b1pp/1pn1p3/2p1P3/P1Pp2P1/N2P1N2/1P2Q1BP/R1B2RK1 b - -,c6a5 a3b5 c7b5 a4b5 e8g6 f3d2 f8f1 d2f1 b7g2 g1g2
3r2k1/p5bp/Q7/2R1pp2/3p3q/7P/PP3PP1/3R2K1 b - -,g8h8 c5c8 h7h5 a6e6 d8c8 e6c8 h8h7 c8f5 h7h6 d1c1
3r2k1/4bpp1/1R1q3p/3p4/3P4/1Q2B2P/5PP1/6K1 b - -,d6e6 b6e6 f7e6 b3b6 g8f7 b6b7 f7f8 e3d2 d8e8 f2f4
5rk1/2K2pp1/1PB4p/1R6/8/7P/1r3PP1/8 b - -,b2f2 b6b7 g7g6 b7b8q f8b8 b5b8 g8g7 c6d5 h6h5 c7d7
6kr/p1p4p/8/5pQ1/4p3/P7/P1PP1PPP/RN3RK1 b - -,b2f2 b6b7 g7g6 b7b8q f8b8 b5b8 g8g7 c6d5 h6h5 c7d7
2n5/2r3kp/5pp1/p7/P3KP2/1P2P1P1/4B2P/3R4 b - -,f6f5 e4f3 c8e7 e2c4 e7c8 d1d8 h7h5 c4e6 c8e7 d8d7
rn1q1rk1/pb1pbppp/1p2pn2/2p5/2PP4/P1N1PPN1/1P2B1PP/R1BQK2R b KQ -,c5d4 d1d4 b8c6 d4d1 h7h5 e1h1 h5h4 g3e4 f6e4 c3e4
4r3/2r2pkp/p5p1/1p1N4/2nRp3/7P/PPP2PP1/3R2K1 b - -,
r1b1k2r/1pqnbppp/p2ppn2/8/3NP3/2N1B1P1/PPP2PBP/R2QR1K1 b kq -,e8h8 a2a4 d7e5 d1e2 c8d7 c3d1 f8e8 e3d2 b7b5 a4b5
r2qkb1r/ppp3pp/2n2nb1/8/2Pp2P1/P4N1P/1P1NPPB1/R1BQK2R b KQkq -,d8e7 f3h4 e8a8 h4g6 h7g6 b2b4 e7e6 e1h1 f8d6 c4c5
