r1bq1rk1/pp1n1ppp/4pn2/2p5/3PP2P/P1PB1N2/5PP1/R1BQK2R b KQ -,d8a5 c1d2 c5c4 d3c2 e6e5 e1h1 h7h6 a3a4 a5c7 d4e5
2r2rk1/1p1qbppp/p1nppn2/P7/3NP3/2N1B2P/1PP2PP1/R2QR1K1 b - -,c6e5 d4b3 e5c4 e3c1 d7c7 d1e2 h7h6 e1d1 f6d7 c3b1
8/8/3kp1R1/P6p/3K1P1P/6P1/8/2r5 b - -,c1a1 f4f5 a1a4 d4e3 d6e7 g6e6 e7f7 e6h6 a4a5 h6h5
Q7/2q5/p2k1K1p/1p3P2/2p1P3/P1P3P1/1P5P/8 b - -,d6c5 a8f8 c5b6 e4e5 h6h5 e5e6 b6a5 e6e7 a5a4 e7e8q
r1b1k2r/ppB1ppbp/1nn3p1/3p4/3N4/1PP1P3/1P2BPPP/RN2K2R b KQkq -,c8f5 d4f5 e8d7 c7b6 a7b6 a1a8 h8a8 f5g7 a8a2 h2h4
r1bq1rk1/ppp1ppbp/2np2pB/8/3PP3/2N2N2/PPPQ1PPP/R3KB1R b KQ -,e7e5 h6g7 g8g7 d4d5 c6e7 h2h3 f7f5 e4f5 c8f5 e1a1
8/8/p2k4/1p5B/1P1K1p1P/8/P4n2/8 b - -,d6e6 h5f3 e6f7 f3b7 f2g4 b7a6 f4f3 a6b5 g4h6 d4c5
r1Rr4/p2Pk2p/4p1p1/4p3/4P3/8/PP3PPP/2R3K1 b - -,h7h5 c8a8 d8d7 h2h4 e7f6 g1h2 g6g5 h4g5 f6g5 a8c8
r4r1k/p1p2ppB/bp6/2bpB1q1/8/P3P3/1PQ1NPPP/R4RK1 b - -,g5e5 h7d3 a6b7 g2g3 c5d6 e2c3 a8d8 a1d1 c7c5 f1e1
r1bq1rk1/p3ppbp/1pn2np1/2p5/4PB2/2P2N2/PP1NBPPP/R2Q1RK1 b - -,
rnbqkb1r/pp2pppp/8/2p5/3PN3/4B3/PPP2PPP/R2QK1NR b KQkq -,c5d4 d1d4 d8d4 e3d4 c8f5 f2f3 b8c6 g1e2 e7e5 d4f2
3rr1k1/p2n1pbp/1p4p1/2p1p3/P1N1P3/2P2N1P/1P3PP1/3RR1K1 b - -,f7f6 d1d5 d7f8 e1d1 d8d5 d1d5 e8b8 g2g4 b8b7 d5d8
4r1k1/5pp1/r6p/p3P3/P3R1b1/R1B3P1/1P4P1/6K1 b - -,g4d7 a3b3 d7c6 e4f4 e8d8 g1f2 d8e8 f2f1 e8c8 f4d4
r1bq1rk1/pp2bppp/2p1pn2/8/2QPPB2/2N2N2/PP3PPP/R4RK1 b - -,f6h5 f4e3 h5f6 a1c1 b7b5 c4c6 c8d7 c6a6 b5b4 e4e5
r1bq1rk1/p5bp/2np3n/1pp1p3/4Pp2/1P1P1N1P/PBPN1P1K/R2QRB2 b - -,g8h8 f1e2 d8d7 e1h1 g7f6 d1f1 d7f7 h1g1 c8d7 a2a4
r1bq1rk1/p3ppbp/1pn3p1/2p4n/4P3/2P2NB1/PP1NBPPP/R2Q1RK1 b - -,h5g3 h2g3 a8b8 d2b3 d8c7 d1d2 f8d8 d2e3 h7h6 f1d1
Q7/4q3/p2k2Kp/1p3P2/2p1P3/P1P3P1/1P5P/8 b - -,a6a5 f5f6 e7e6 a8a6 d6e5 a6e6 e5e6 f6f7 e6e5 f7f8q
2r2k2/1p1q1pp1/p3p1p1/P2pQ3/3P3P/2P3P1/1P3PK1/7R b - -,c8d8 e5g5 d7e7 g2f3 e7f6 f3e3 f8e7 g5f4 f6f4 e3f4
r2r4/p1Rk3p/4p1p1/4p3/4P3/8/PP3PPP/2R3K1 b - -,d7e8 c7h7 a8b8 h2h4 e8f8 c1c7 f8g8 c7g7 g8f8 g7a7
r1bq1rk1/pp2bppp/2p1pn2/8/2QP1B2/2N1PN1P/PP3PP1/R4RK1 b - -,d8a5 f4g5 c8d7 f3e5 a5c7 f1c1 d7e8 g5f4 a8d8 e5f3
r2q2k1/bpp1n1p1/p2ppr1p/1P2p3/P3P3/2PP1NPP/5P1N/R2QR1K1 b - -,a8c8 a1a2 d8d7 g1g2 a6b5 a4b5 a7b6 d1b3 c8f8 e1a1
r1bq1rk1/p3ppbp/1pn3p1/2p5/4P3/2P2NP1/PP1NBPP1/R2Q1RK1 b - -,a8b8 d2b3 d8c7 d1d2 f8d8 d2e3 h7h5 b3d2 c8g4 a1d1
r3nk2/5pb1/p1p1p3/Pp1NP1Bp/5P2/1BP5/3R3P/6K1 b - -,c6d5 f4f5 g7e5 f5e6 f7e6 d2e2 e5c3 e2e6 e8c7 e6c6
r1bqr1k1/1pp2ppp/2np1n2/p7/1bP1PP2/2NB2Q1/PP1BN1PP/R4RK1 b - -,f6h5 g3f3 b4c5 d2e3 c5e3 f3e3 c6b4 d3b1 c8e6 a2a3
6k1/n7/8/5K2/b7/8/8/R7 b - -,a7b5 a1a4 g8f7 a4b4 b5d6 f5e5 f7e7 e5d4 d6e8 d4d5
1R3n2/2k5/N3p2b/1P1pPp1p/3P2p1/8/5PPP/6K1 b - -,a7b5 a1a4 g8f7 a4b4 b5d6 f5e5 f7e7 e5d4 d6e8 d4d5
3rr1k1/p2n2bp/1p3pp1/2p1p3/P1N1P3/2P2N1P/1P1R1PP1/4R1K1 b - -,d7b8 e1d1 d8d2 d1d2 g7f8 d2d5 f8e7 g2g4 e8d8 g4g5
r2rk3/p6R/4p1p1/4p3/4P3/8/PP3PPP/2R3K1 b - -,a7a6 h2h4 e8f8 c1c7 f8g8 c7g7 g8f8 g7g6 d8d1 g1h2
2kr3r/1pqbn1p1/3bppp1/pP1p4/P2P4/2P1NN1P/4QPP1/R1B1R1K1 b - -,d8e8 c3c4 b7b6 c1d2 c8b8 a1c1 e8c8 c4d5 c7b7 c1c8
r2r1k2/p1RP3p/4p1p1/4p3/4P3/8/PP3PPP/2R3K1 b - -,f8g7 c7c8 d8d7 c8a8 g6g5 g1f1 g7f6 f1e2 d7d4 e2e3
r6r/pp1nkppp/q7/2pp1P2/3P4/5N2/PPP1Q1PP/R3K2R b KQ -,e7f6 e2a6 b7a6 e1a1 c5c4 g2g4 h7h6 h1f1 a6a5 b2b3
r1bq1r2/p2n1ppk/1p2p3/2pnP1N1/3P3P/P1P5/5PP1/R1BQK2R b KQ -,h7h6 d1g4 g7g6 g5f7 h6g7 f7d8 f8f5 h4h5 d5e7 h5g6
