8/5ppk/7p/1Np1R1r1/2P2b1q/2BP1bPP/P2P1P1K/4Q3 b - -,f7f5 e5f5 g5f5 c3f6 h4f6 b5c3 f5h5 e1f1 f4e5 c3d5
6k1/3r1p2/1R3Q1p/p5p1/3B4/P3P3/1P1K2Pq/8 b - -,g8f8 d2d3 h6h5 b6b8 h2b8 f6h8 f8e7 h8b8 f7f6 b8b6
r1b1Q3/pp4pk/1n2pq2/4Np2/7R/5B2/PP4K1/R7 b - -,f6h4 a1h1 h4h1 g2h1 c8d7 e8g6 h7h8 g6h5 h8g8 h5f7
2kr3r/1Bp2pp1/p3pn1p/2p5/Pq1P2P1/2NQ3P/1PP2P2/R4RK1 b - -,b4b7 c3e2 d8d5 c2c4 d5d6 a1b1 b7e4 d3e4 f6e4 d4c5
6nk/1ppq3r/3p1NQB/p7/P2N4/7P/1PB2P2/R5K1 b - -,h7g7 g6g7 d7g7 h6g7 h8g7 f6d5 c7c6 d5f4 d6d5 a1e1
r4rk1/1ppqbppp/4pn2/p2p4/1nPP4/1P2PQ1P/P2N1PP1/RBB2RK1 b - -,d5c4 d2c4 a5a4 c1b2 d7b5 e3e4 f8d8 f1d1 c7c5 e4e5
8/3R3p/2r3pk/8/n6P/5P2/1P4P1/1K6 b - -,a4b6 d7a7 b6c8 a7d7 c6d6 d7d6 c8d6 b1c2 h6g7 h4h5
r6r/p3kppp/1p6/3p1p2/Pq1Bn3/4PN2/1P2QPPP/R4RK1 b - -,f7f6 f1b1 h8c8 e2d1 c8c4 d4c3 e4c3 b2c3 b4c3 a4a5
6k1/5p1p/5bp1/8/8/3RPNPP/r3rPK1/5R2 b - -,e2c2 g3g4 a2a5 f1d1 a5a2 d1d2 c2d2 d3d2 a2a5 h3h4
r1b1k2r/p2nppPp/2pp2p1/8/3P1B2/2q2N1P/PPP2PP1/2KR1B1R b kq -,c3e3 f2e3 h8g8 e3e4 d7f6 d1e1 c8e6 f4d2 e8d7 d4d5
6nk/1ppq2B1/3p1NQ1/p7/P2N4/7P/1PB2P2/R5K1 b - -,d7g7 g6g7 h8g7 f6d5 g8f6 d4f5 g7f7 d5c7 d6d5 a1e1
r4rk1/1ppqbppp/4pn2/p7/1nNP4/1P2PQ1P/P4PP1/RBB2RK1 b - -,a5a4 c1b2 d7b5 e3e4 a4b3 a2b3 a8a1 b2a1 b4c6 f1d1
rn1Qk2r/1p2bppp/p3bn2/8/2p5/1BN2N1P/PPP2PP1/R1B2RK1 b kq -,e8d8 b3a4 b7b5 c3b5 a6b5 a4b5 f6e8 f1d1 d8c8 c1f4
4r1k1/2qr1pp1/2p2n1p/p4Q2/Pb2P1P1/1PpP3P/2N3B1/1R1R3K b - -,e8e6 b1c1 c7g3 f5f3 g3h4 h1g1 b4d6 c2e3 d6c5 c1c3
r2r2k1/5pp1/2p1p2p/1p6/4NP1P/p1P2QP1/q3R3/2K4R b - -,e8e6 b1c1 c7g3 f5f3 g3h4 h1g1 b4d6 c2e3 d6c5 c1c3
r1b1Q3/pp4pk/1n2p3/4Np2/8/5B2/PP6/7K b - -,c8d7 e8h5 h7g8 h5f7 g8h7 e5d7 b6d7 f7d7 a7a5 d7e6
r1bqkb1r/pp3pp1/2nppn1p/8/3NPPPP/2N5/PPP5/R1BQKB1R b KQkq -,d6d5 e4e5 c6d4 d1d4 f6g4 h4h5 f7f5 e5f6 g7f6 h1g1
r3r1q1/p1kn1p2/1p1R4/2pPp1BQ/2P1P3/P1P5/6PP/5RK1 b - -,e8d8 f1f7 b6b5 g5d8 a8d8 h5f5 c7d6 f5e6 d6c7 f7d7
r4rk1/1ppqbppp/4pn2/8/pnNP4/1P2PQ1P/PB3PP1/RB3RK1 b - -,d7b5 f1d1 f8d8 e3e4 b4c6 e4e5 a4a3 e5f6 a3b2 f6e7
r4r2/ppp2pk1/3b1np1/4p1Np/2B1P1bP/3P1PQ1/PPP3P1/R3K2R b KQ -,g4e6 c4e6 f7e6 g5e6 g7h7 e6f8 a8f8 e1a1 f6d7 c1b1
r4rk1/pbq1bppp/1nn1p3/1pppP3/7P/3P1NP1/PPP1QPBN/R1B1R1K1 b - -,d5d4 h2g4 c6d8 h4h5 h7h6 c2c3 d4c3 b2c3 a8c8 e2e3
r1bq1rk1/pp4bp/3p2p1/3Ppp2/1P4P1/4B2P/P1Q2P2/R3KBNR b KQ -,f5f4 e3c1 e5e4 c1b2 g7b2 c2b2 c8d7 g1e2 d8h4 a1c1
5nkr/p1p4r/3p1p1p/1b1PpPp1/4P1PP/2P2B1R/P1QKNq2/7R b - -,
r2r2k1/5pp1/2p1p2p/1p6/4NP1P/p1P2QP1/2K1R3/q6R b - -,b5e2 f3e2 g5h4 h1f1 f2g2 h3h1 f8d7 h1g1 g2h2 g1h1
rnbqkb1r/ppp2ppp/3pp1n1/4P1B1/3P4/5N2/PPP2PPP/RN1QKB1R b KQkq -,d8g5 f3g5 d6e5 h2h4 e5d4 b1d2 f8e7 h4h5 g6f4 g5h3
r1bqk2r/pp2nppp/2n1p3/2ppP3/3P1N2/P1P5/2P2PPP/R1BQKB1R b KQkq -,e8h8 f4h5 d8a5 c1d2 a5c7 f1d3 c5d4 c3d4 c6d4 e1h1
2r1qnk1/1p3rpp/p4n2/3p4/PP1Pp3/R1N1P3/Q2N1PPP/5RK1 b - -,e8d7 h2h3 f8g6 f2f3 e4f3 d2f3 c8e8 f1e1 d7f5 a4a5
r3kb1r/pp3ppp/2p2nb1/q3n3/5N1P/6N1/PPPBQPP1/R3KB1R b KQkq -,a5b6 e2e5 f8e7 f4g6 h7g6 e1a1 f6g4 e5e1 a8d8 g3e4
2r1r1k1/1p3ppp/pq1pbb2/3Bp3/3nP3/P1NQ3P/1P3PPN/1R1R2K1 b - -,g7g6 g2g3 e8f8 g1g2 b6c7 h2f3 f6g7 f3d4 e5d4 c3e2
8/8/1p2kp1b/p1p1p1pP/2P1P1K1/1P1P4/1B3P2/8 b - -,h6g7 b2c1 g7h6 f2f3 h6g7 c1d2 g7f8 g4h3 e6f7 h3g3
6n1/1pp3k1/3p4/p2N4/P2N4/7P/1PB2P2/R5K1 b - -,c7c6 d5f4 b7b5 a4b5 c6b5 a1a5 d6d5 g1g2 g7f7 a5b5
2kr3r/1qp2pp1/p3pn1p/2p5/P2P2P1/2N4P/1PP1QP2/R4RK1 b - -,c5d4 c3d1 f6d5 e2e4 g7g5 f2f3 h6h5 a1a3 d5f4 e4b7
6k1/5p2/1R3Q1p/p5p1/2K5/P3P3/1P1q4/8 b - -,d2c1 c4d5 c1d2 d5c6 d2c1 c6b7 c1c5 b6d6 c5b5 b7a8
2r2b2/3b2rk/1N1P4/2B1p1qp/4Pp1n/5B2/2Q3PP/R1R4K b - -,h4f3 b6d7 f3h2 h1h2 g5h4 h2g1 f4f3 d7f8 c8f8 a1a7
8/5pkp/5bp1/8/7P/3RPNP1/r3rPK1/5R2 b - -,h7h6 g3g4 h6h5 g4h5 g6h5 g2g3 e2c2 d3d5 g7h6 d5f5
r4rk1/1pp1bppp/4pn2/1q6/pnNP4/1P2PQ1P/PB3PP1/RB1R2K1 b - -,f8d8 c4e5 a4b3 a2b3 a8a1 b2a1 b4c6 e5c6 b5c6 e3e4
8/8/3bk1R1/7B/prn5/8/P4RKP/8 b - -,e6e5 g2h3 a4a3 f2e2 e5d4 e2c2 d4e5 g6g5 e5f6 g5g4
r5k1/3nb1p1/2pp4/p5p1/Nq1PPp2/1P5Q/1P3P2/2KR3R b - -,b4c3 h3c3 d7f6 c3c4 d6d5 c4c6 a8f8 c6e6 f8f7 e4d5
2krbb1r/pp3ppp/1q2p2n/n2pP1NB/2pP4/P1P2Q2/1P1N1PPP/R1B2RK1 b - -,g7g6 h5g4 f8e7 g5h3 g6g5 g4h5 h6f5 f3d1 f5g7 h5e2
r3k2r/1p3pp1/pqn1p3/2NpPnBp/P6P/2P2N2/1P3PP1/R2Q1RK1 b kq -,a6a5 c5d3 e8h8 f1e1 a8c8 d1d2 d5d4 c3c4 b6b3 a1c1
rnbqk2r/ppppbppp/5n2/4p3/1PB1P3/2P5/PB1P1PPP/RN1QK1NR b KQkq -,f6e4 g1f3 d7d5 c4b3 a7a5 a2a3 b8d7 d2d3 e4f6 b1d2
rnb1k2r/ppp1qppp/3pp1n1/4P3/3P4/2N2N2/PPP2PPP/R2QKB1R b KQkq -,h7h6 h2h4 b8c6 h4h5 g6f4 d1d2 f4d5 e1a1 d5c3 d2c3
6k1/3r1p2/1R3Q1p/p5p1/3B4/P2KP3/1P4q1/8 b - -,d7d4 d3d4 g2d2 d4c4 d2e2 c4d5 e2g2 e3e4 g2d2 d5c6
rn1qk2r/ppp1nppp/3p4/8/2BPPB1b/5Q1P/PPP3P1/RN3K1R b kq -,b7b5 c4b5 c7c6 b5a4 f7f5 g2g3 f5e4 f3e4 e8h8 f1g2
r3rn1k/pb1n2pp/1pq1pp2/7P/2PP4/3B1NQ1/P4PP1/2BRR1K1 b - -,c6c8 h5h6 g7g6 c1a3 h8g8 f3h4 g6g5 d4d5 d7c5 d3c2
r1b1k2r/pp2nppp/2n1p3/q1ppP3/3P1N2/P1P5/2PB1PPP/R2QKB1R b KQkq -,c5d4 c3d4 a5a4 c2c3 a4d1 a1d1 f7f6 e5f6 g7f6 f4h5
8/5pk1/5bp1/7p/7P/3RPNPK/r3rP2/5R2 b - -,f6e7 h3g2 e7c5 g2g1 c5e7 d3b3 g7f8 f3e1 e2b2 b3b2
rn1k3r/1p2bppp/p3bn2/8/2p5/1BN2N1P/PPP2PP1/R1BR2K1 b - -,d8c8 b3a4 b7b5 c3b5 a6b5 a4b5 f6e8 c1g5 e8d6 g5e7
2kr3r/1qp2pp1/p3pn1p/8/P2p2P1/7P/NPP1QP2/R4RK1 b - -,g7g5 a2c1 h6h5 c1b3 d4d3 e2e5 h5g4 b3c5 b7d5 e5d5
r3k2r/pp3ppp/2p2nb1/q3n3/1b3N1P/2P3N1/PP1BQPP1/R3KB1R b KQkq -,e8a8 c3b4 a5a4 e2d1 h8e8 f1e2 g6c2 b2b3 c2d1 b3a4
r1bq1rk1/pp4bp/3p2p1/3Pp3/1P3pP1/7P/P1QB1P2/R3KBNR b KQ -,e5e4 a1c1 c8d7 f1e2 f4f3 c2c7 d8e8 c7d6 g7e5 d6c5
4r1k1/3b1pp1/1pp4p/p2p4/3P2P1/3BrR1P/PP1K4/4N2R b - -,e3e7 e1c2 c6c5 f3e3 d7c6 e3e7 e8e7 h1f1 c5c4 d3e2
r4rk1/pp1N1ppp/2p1pn2/3p4/2PP4/qP2P2P/P3NPP1/R2Q1RK1 b - -,f6d7 d1c2 a8c8 f1c1 d5c4 c2c4 f8d8 c4c3 a3e7 e2f4
2N2b2/3b2rk/3P4/2B1p1qp/4Pp2/5n2/2Q3PP/R1R4K b - -,d7g4 c2f2 f3d4 c5d4 e5d4 c8e7 f8e7 d6e7 g7e7 h2h3
7k/p5p1/8/2Pb4/P7/4pPP1/1P2P3/7K b - -,d5f3 h1h2 f3e2 h2g2 h8g8 c5c6 e2g4 c6c7 g8f7 c7c8r
5k2/7p/2B2ppP/p3r3/3R1n2/P4P2/1P1N4/1K5b b - -,g6g5 b2b4 a5b4 a3b4 g5g4 d2c4 e5e1 b1c2 g4g3 d4f4
2rr4/ppqb2kN/2n1pp1p/2p1p3/2B4R/3P3P/PPPQ1PP1/R5K1 b - -,h6h5 h4h5 g7f7 d2h6 f7e7 h7f6 d8f8 f6e4 c6d4 h6g7
r2r2k1/4qpp1/2pbp2p/1p6/4NP1P/p1P2QP1/1PKR4/7R b - -,a3b2 h1d1 d6a3 g3g4 d8d2 e4d2 e7h4 d1f1 h4h2 f1f2
rnbqkb1r/pp2pp1p/1n1p2p1/6N1/2PP4/8/PP3PPP/RNBQKB1R b KQkq -,f8g7 b1c3 e8h8 d4d5 c8f5 c1d2 b8a6 a1c1 h7h6 g5e4
8/p5k1/4N3/2b1P3/1p2KP2/1P6/1PP5/8 b - -,c8f5 a2a4 a7a5 f1e2 f8g7 b1a3 e8h8 c1e3 b8c6 e1h1
8/5pk1/5bp1/7p/7P/3RP1P1/r3rPK1/5RN1 b - -,e2c2 g1h3 c2d2 d3b3 a2b2 b3a3 b2a2 a3a2 d2a2 f1b1
r2qr1k1/1bp1b2p/2n2np1/p3p1N1/Pp1pP3/1QPPN2P/1P3PP1/R1B1R1K1 b - -,g8h8 g5f7 h8g7 f7d8 e7d8 e3d5 f6h5 c3b4 a5b4 e1f1
rn2kbnr/pp2pppp/1q6/3p4/3P1Bb1/N4N2/PPP2PPP/R2QKB1R b KQkq -,a7a6 h2h3 g4h5 a1b1 e7e6 f1e2 f8d6 f4d6 b6d6 c2c3
r4r1k/pp2ppbp/2p1n1p1/P7/4P3/5PP1/1PPNK2P/R1B4R b - -,h8g8 c2c3 b7b5 d2b3 f8b8 a5a6 b5b4 c3c4 e6d4 b3d4
r4rk1/pp1nqppp/2p1p3/2Pp4/3P4/1P2P2P/P3NPP1/R1Q2RK1 b - -,a7a5 a2a3 g7g6 b3b4 e6e5 c1c3 f8e8 f1e1 d7f6 c3b2
r1bqkb1r/pp3pp1/2n1pn1p/3pP3/3N1PPP/2N5/PPP5/R1BQKB1R b KQkq -,c6d4 d1d4 f6g4 h4h5 f7f5 e5f6 g7f6 h1g1 h8g8 f4f5
4r1k1/2qr1pp1/5n1p/p1p2Q2/Pb2P1P1/1PpP3P/2N3B1/1R2R2K b - -,e8e5 f5f3 h6h5 e1e3 h5g4 h3g4 e5g5 g2h3 f6h7 f3g3
r2r2k1/1pp1bppp/4pn2/1q6/pnNPP3/1P3Q1P/PB3PP1/RB1R2K1 b - -,a4b3 a2b3 a8a1 b2a1 b5h5 g2g4 h5b5 h3h4 h7h5 g4g5
5b2/3bN1rk/3P4/2B1p1qp/4Pp2/8/2Q3Pn/R1R4K b - -,g5h4 c5f2 g7g3 f2g3 f4g3 h1g1 h2g4 c2b3 h4h2 g1f1
r4rk1/1p1nqppp/2p1p3/p1Pp4/3P4/PP2P2P/4NPP1/R1Q2RK1 b - -,e6e5 b3b4 e5d4 e2d4 d7e5 c1c3 e5c4 d4b3 h7h6 f1e1
2kB1Q2/7p/p5p1/2q5/1p2B3/2P5/P1P3PP/5R1K b - -,e6e5 b3b4 e5d4 e2d4 d7e5 c1c3 e5c4 d4b3 h7h6 f1e1
r1bqkbnr/p1p2ppp/1pn5/2Pp4/3P4/8/PP2QPPP/RNB1KBNR b KQkq -,f8e7 e2c2 b6c5 f1b5 c8d7 b5c6 d7c6 g1f3 g8f6 e1h1
8/5R1p/r3n1pk/8/7P/5P2/1P4P1/1K6 b - -,a6c6 f7d7 c6c4 d7e7 e6d4 e7e4 h6g7 e4f4 c4b4 g2g3
8/5pk1/5bp1/7p/7P/3RP1PN/r1r2PK1/5R2 b - -,a2b2 f1d1 c2c3 d3c3 f6c3 d1d3 c3f6 d3d7 b2a2 h3f4
r1b1kbnr/p1ppqppp/1p6/n2P4/2N1P3/8/PPP2PPP/RNBQKB1R b KQkq -,a5c4 f1c4 e7e4 d1e2 e4e2 e1e2 c8b7 h1e1 e8a8 e2f1
5rk1/p1R1b2p/4Ppp1/1q6/4Q3/1B1r3P/P4PP1/2R3K1 b - -,f8e8 b3a4 f6f5 a4b5 f5e4 b5e8 e4e3 f2e3 e7b4 c7d7
r1bqkb1r/pp3pp1/4pn1p/3pP3/3Q1PPP/2N5/PPP5/R1B1KB1R b KQkq -,
rn1qkbnr/pbpp1ppp/1p6/4B3/1P6/5N2/P1PPPPPP/RN1QKB1R b KQkq -,b8c6 e5b2 c6b4 a2a3 b4a6 b1c3 d8e7 e2e3 g8f6 a3a4
r1b3k1/pp2q1p1/1n2pr2/4NpPQ/8/5BP1/PP3bK1/R2R4 b - -,c8d7 g5f6 g7f6 h5g6 e7g7 g6g7 g8g7 e5d7 f2e3 d7b6
8/8/3b2R1/8/prnk2BP/8/P4RK1/8 b - -,a4a3 g4e2 c4e3 g2f3 d6c5 e2a6 d4e5 f2e2 b4h4 e2e3
2r3k1/6pp/p1p2r2/1Q6/3P4/3R4/P2R1P2/5K2 b - -,f6f2 f1f2 a6b5 d4d5 c6d5 d3d5 c8c3 d5b5 c3a3 f2e2
r4rk1/1pp2ppp/2nqpn2/p2p1b2/2PP4/P3PNP1/1P1NBPP1/R2Q1RK1 b - -,e6e5 c4d5 d6d5 d1b3 d5b3 d2b3 e5d4 f3d4 c6d4 b3d4
