r1bq1rk1/pppp1ppp/2n1pn2/8/1bPP4/5NP1/PP1NPPBP/R1BQK2R b KQ -,b4e7 a2a3 a7a5 b2b3 d7d6 c1b2 f8e8 e1h1 e7f8 d1c2
r1bq1rk1/pppnppbp/3p1np1/8/3PP3/2N2N2/PPP1BPPP/R1BQR1K1 b - -,f6e8 c1e3 e8f6 d1d2 e7e5 a1d1 e5d4 f3d4 f8e8 e3g5
r1b2rk1/ppq1p1bp/n1pp1np1/3P1p2/2P5/1PN2NP1/PB2PPBP/R2Q1RK1 b - -,c8d7 a1c1 f6e4 b2a1 g7c3 a1c3 c6d5 d1d5 e7e6 d5a5
rn2kbnr/pp2pppp/1qp5/3pPb2/3P4/1P2B3/P1P2PPP/RN1QKBNR b KQkq -,a7a5 b1c3 e7e6 a2a3 b8d7 g2g4 f5g6 g1e2 h7h5 e2f4
rnbqk1nr/p1pp1ppp/1p2p3/8/1b2P3/P1N2N2/1PPP1PPP/R1BQKB1R b KQkq -,b4c5 d2d4 c5e7 f1d3 c8b7 d1e2 d7d6 h2h4 c7c5 c1e3
rnbqkb1r/pp2pppp/5n2/2pp4/3P1B1P/4P3/PPP2PP1/RN1QKBNR b KQkq -,b8c6 f1b5 c8d7 a2a4 a7a6 b5c6 d7c6 g1f3 e7e6 b1d2
r2qkbnr/pp1b1ppp/2n1p3/1BpP4/5P2/5N2/PPPP2PP/RNBQK2R b KQkq -,c6e7 b5d7 d8d7 d5e6 d7e6 d1e2 e6e2 e1e2 e7d5 g2g3
r1bqk2r/pppp1ppp/2n2n2/2b1p3/2P5/1PN3P1/PB1PPP1P/R2QKBNR b KQkq -,d7d5 c4d5 f6d5 f1g2 d5c3 b2c3 e8h8 c3b2 f8e8 a1c1
rnbqk1nr/pp3ppp/2pBp3/3p4/3P4/2N2N2/PPP1PPPP/R2QKB1R b KQkq -,a7a5 d6g3 g8f6 a2a3 b7b5 e2e3 b5b4 c3a4 f6e4 f1d3
r6r/p4ppp/4k3/3p4/1b6/P3BP2/1P3P1P/2KR3R b - -,b4d6 h1e1 h8c8 c1b1 c8c4 h2h4 f7f6 e3c1 e6d7 d1d5
rnbq1rk1/pp2ppbp/5np1/2pp4/3P1B2/2PBPN2/PPQ2PPP/RN2K2R b KQ -,c5c4 d3e2 b8c6 h2h3 b7b5 b2b3 c8f5 c2b2 f6d7 a2a4
r1b1kb1r/pp1n1ppp/2p1pn2/q2p4/2PP1B2/P1N1PN2/1P3PPP/R2QKB1R b KQkq -,h7h6 c4c5 g7g5 f4g3 f6h5 g3d6 f8d6 c5d6 h5f6 b2b4
r1bqkb1r/pppp1p1p/2n2n2/6p1/3PPp2/2N2N1P/PPP3P1/R1BQKB1R b KQkq -,h7h6 d4d5 d8e7 d5c6 d7c6 f1d3 f6h5 e4e5 c8e6 e1h1
rn2k2r/pp1qpp1p/5bp1/2pP4/5P2/5N1P/PPP3P1/R1BQ1RK1 b kq -,b7b5 c1e3 e8h8 f3e5 d7d6 e5g4 b8d7 f4f5 f6g7 g4h6
rnbqkb1r/p4ppp/2pp1n2/1p2p3/4P3/1BN2Q1P/PPPP1PP1/R1B1K1NR b KQkq -,b8d7 g1e2 a7a5 a2a3 g7g6 d2d4 c8a6 d4d5 c6c5 a3a4
rnbqk1nr/pp1p2pp/2p2p2/2b1p3/2B1P3/3P1N2/PPP2PPP/RNBQ1RK1 b kq -,h7h5 d3d4 e5d4 e4e5 g8e7 f1e1 d7d5 e5d6 c5d6 d1d4
r1bqkbnr/pp1pp1pp/2n5/2p1P3/8/5N2/PPP2PPP/RNBQKB1R b KQkq -,a7a6 b1c3 d7d6 f1c4 d6e5 d1d8 e8d8 f3g5 g8h6 e1h1
r1bqkbnr/pp3ppp/2n5/2p1p3/3p4/3P1NP1/PPPNPPBP/R1BQ1RK1 b kq -,c8e6 c2c3 g8f6 d2c4 f6d7 d1b3 d7b6 c3d4 e5d4 f3g5
rnbqkb1r/p1pp1ppp/1p2pn2/8/3P4/2P2N2/PP1NPPPP/R1BQKB1R b KQkq -,f8e7 e2e4 d7d5 e4e5 f6d7 h2h4 c7c5 h4h5 h7h6 h1h3
rnbqkb1r/ppp1pppp/8/3n4/5P2/2N5/PP1PP1PP/R1BQKBNR b KQkq -,c7c5 g1f3 b8c6 c3d5 d8d5 b2b3 e7e5 f4e5 c6e5 c1b2
r1bqk1nr/pp2bppp/2npp3/2p5/3PP3/2P2N2/PP2BPPP/RNBQ1RK1 b kq -,c5d4 c3d4 g8f6 b1c3 e8h8 d1d3 d6d5 e4e5 f6d7 c1e3
rnbqk2r/ppp2pbp/4pnp1/3p4/8/1P1P1NP1/PBP1PPBP/RN1QK2R b KQkq -,c7c6 e1h1 c6c5 c2c4 e8h8 d3d4 b7b6 d4c5 b6c5 b1c3
